"","SpeciesAuthor","SpeciesAccepted","Authority","TaxonomicStatus","TPLVersion","InfraspecificAccepted","SpeciesEpithetAccepted","GenusAccepted","Genus","Family","Order","Class","DicotMonoc","AngioGymno","Phylum","Kingdom","GrowthType","Authors","Journal","YearPublication","DOI.ISBN","AdditionalSource","StudyDuration","StudyStart","StudyEnd","AnnualPeriodicity","NumberPopulations","CriteriaSize","CriteriaOntogeny","CriteriaAge","Population","LatDeg","LatMin","LatSec","LatNS","LonDeg","LonMin","LonSec","LonWE","Altitude","Country","Continent","Ecoregion","StudiedSex","MatrixComposite","MatrixTreatment","MatrixCaptivity","MatrixStartYear","MatrixStartSeason","MatrixStartMonth","MatrixEndYear","MatrixEndSeason","MatrixEndMonth","MatrixSplit","Observation","MatrixDimension","SurvivalIssue"
"49","Androsace_elongata","Androsace elongata","L.","Accepted",1.1,NA,"elongata","Androsace","Androsace","Primulaceae","Ericales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1111/j.1654-1103.2007.tb02519.x",NA,3,2000,2002,"1",1,"Yes","Primulaceae","No","Type 4: 5.1-10% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided",NA,2,0.73692035
"50","Androsace_elongata","Androsace elongata","L.","Accepted",1.1,NA,"elongata","Androsace","Androsace","Primulaceae","Ericales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1111/j.1654-1103.2007.tb02519.x",NA,3,2000,2002,"1",1,"Yes","Primulaceae","No","Type 4: 5.1-10% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided",NA,2,0.39929544
"51","Androsace_elongata","Androsace elongata","L.","Accepted",1.1,NA,"elongata","Androsace","Androsace","Primulaceae","Ericales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1111/j.1654-1103.2007.tb02519.x",NA,3,2000,2002,"1",1,"Yes","Primulaceae","No","Type 5: 0-5% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2000,NA,NA,2002,NA,NA,"Divided",NA,2,0.5746965
"52","Androsace_elongata","Androsace elongata","L.","Accepted",1.1,NA,"elongata","Androsace","Androsace","Primulaceae","Ericales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1111/j.1654-1103.2007.tb02519.x",NA,3,2000,2002,"1",1,"Yes","Primulaceae","No","Type 5: 0-5% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided",NA,2,0.741913
"53","Androsace_elongata","Androsace elongata","L.","Accepted",1.1,NA,"elongata","Androsace","Androsace","Primulaceae","Ericales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1111/j.1654-1103.2007.tb02519.x",NA,3,2000,2002,"1",1,"Yes","Primulaceae","No","Type 5: 0-5% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided",NA,2,0.40748
"54","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 1: ≥ 40% bar soil; Type 2: 25.1-39.9% bar soil; Type 3: 10.1-25% bar soil; Type 4: 5.1-10% bar soil; Type 5: 0-5% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2000,NA,NA,2002,NA,NA,"Divided",NA,2,0.2183448
"55","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 1: ≥ 40% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2000,NA,NA,2002,NA,NA,"Divided",NA,2,0.183285
"56","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 1: ≥ 40% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided",NA,2,0.35324
"57","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 1: ≥ 40% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided",NA,2,0.01333
"58","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 2: 25.1-39.9% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2000,NA,NA,2002,NA,NA,"Divided",NA,2,0.2126925
"59","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 2: 25.1-39.9% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided",NA,2,0.410906
"60","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 2: 25.1-39.9% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided",NA,2,0.014479
"61","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 3: 10.1-25% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2000,NA,NA,2002,NA,NA,"Divided",NA,2,0.224135
"62","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 3: 10.1-25% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided",NA,2,0.433972
"63","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 3: 10.1-25% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided",NA,2,0.014298
"64","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 4: 5.1-10% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2000,NA,NA,2002,NA,NA,"Divided",NA,2,0.2338605
"65","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 4: 5.1-10% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided",NA,2,0.453193
"66","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 4: 5.1-10% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided",NA,2,0.014528
"67","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 5: 0-5% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Mean","Unmanipulated","W",2000,NA,NA,2002,NA,NA,"Divided",NA,2,0.237751
"68","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 5: 0-5% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided",NA,2,0.460882
"69","Arenaria_serpyllifolia","Arenaria serpyllifolia","L.","Accepted",1.1,NA,"serpyllifolia","Arenaria","Arenaria","Caryophyllaceae","Caryophyllales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual","Dostal","J Veg Sci",2007,"10.1658/1100-9233(2007)18[91:PDOAIP]2.0.CO;2",NA,3,2000,2002,"1",1,"Yes","Caryophyllaceae","No","Type 5: 0-5% bar soil",50,31,0,"N",13,59,0,"E",446,"CZE","Europe","TBM","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided",NA,2,0.01462
"70","Brassica_napus_2","Brassica napus","L.","Accepted",1.1,NA,"napus","Brassica","Brassica","Brassicaceae","Brassicales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Annual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","Mean","Unmanipulated","W",NA,NA,NA,NA,NA,NA,"Divided",NA,5,0.232469506
"71","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Artemisia; Purshia; Intershrub",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Mean","Unmanipulated","W",2005,NA,4,2006,NA,4,"Divided","Mean of all populations; Mean of seed to plant seasons",5,0.230172415
"72","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Artemisia; Purshia; Intershrub",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Mean","Unmanipulated","W",2005,NA,4,2006,NA,6,"Divided","Mean of all populations; Mean of  plant growth seasons",5,0.861666667
"73","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Artemisia; Purshia; Intershrub",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Mean","Unmanipulated","W",2005,NA,6,2006,NA,6,"Divided","Mean of all populations; Mean of reproduction seasons",5,0
"74","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Artemisia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Mean","Unmanipulated","W",2005,NA,4,2006,NA,4,"Divided","Mean of seed to plant seasons",5,0.305344828
"75","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Artemisia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Mean","Unmanipulated","W",2005,NA,4,2006,NA,6,"Divided","Mean of  plant growth seasons",5,0.91
"76","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Artemisia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Mean","Unmanipulated","W",2005,NA,6,2006,NA,6,"Divided","Mean of reproduction seasons",5,0
"77","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Artemisia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Seasonal","Unmanipulated","W",2005,NA,4,2005,NA,4,"Divided","Seed to plant season",5,0.347241379
"78","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Artemisia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Seasonal","Unmanipulated","W",2005,NA,4,2005,NA,6,"Divided","Plant growth season",5,0.92
"79","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Artemisia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Seasonal","Unmanipulated","W",2005,NA,6,2005,NA,6,"Divided","Reproduction season",5,0
"80","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Artemisia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Seasonal","Unmanipulated","W",2006,NA,4,2006,NA,4,"Divided","Seed to plant season",5,0.263448276
"81","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Artemisia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Seasonal","Unmanipulated","W",2006,NA,4,2006,NA,6,"Divided","Plant growth season",5,0.9
"82","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Artemisia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Seasonal","Unmanipulated","W",2006,NA,6,2006,NA,6,"Divided","Reproduction season",5,0
"83","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Purshia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Mean","Unmanipulated","W",2005,NA,4,2006,NA,4,"Divided","Mean of seed to plant seasons",5,0.212413793
"84","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Purshia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Mean","Unmanipulated","W",2005,NA,4,2006,NA,6,"Divided","Mean of  plant growth seasons",5,0.895
"85","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Purshia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Mean","Unmanipulated","W",2005,NA,6,2006,NA,6,"Divided","Mean of reproduction seasons",5,0
"86","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Purshia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Seasonal","Unmanipulated","W",2005,NA,4,2005,NA,4,"Divided","Seed to plant season",5,0.212413793
"87","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Purshia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Seasonal","Unmanipulated","W",2005,NA,4,2005,NA,6,"Divided","Plant growth season",5,0.95
"88","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Purshia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Seasonal","Unmanipulated","W",2005,NA,6,2005,NA,6,"Divided","Reproduction season",5,0
"89","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Purshia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Seasonal","Unmanipulated","W",2006,NA,4,2006,NA,4,"Divided","Seed to plant season",5,0.212413793
"90","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Purshia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Seasonal","Unmanipulated","W",2006,NA,4,2006,NA,6,"Divided","Plant growth season",5,0.84
"91","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Purshia",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Seasonal","Unmanipulated","W",2006,NA,6,2006,NA,6,"Divided","Reproduction season",5,0
"92","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Intershrub",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Mean","Unmanipulated","W",2005,NA,4,2006,NA,4,"Divided","Mean of seed to plant seasons",5,0.17275862
"93","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Intershrub",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Mean","Unmanipulated","W",2005,NA,4,2006,NA,6,"Divided","Mean of  plant growth seasons",5,0.815
"94","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Intershrub",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Mean","Unmanipulated","W",2005,NA,6,2006,NA,6,"Divided","Mean of reproduction seasons",5,0
"95","Bromus_tectorum","Bromus tectorum","L.","Accepted",1.1,NA,"tectorum","Bromus","Bromus","Poaceae","Poales","Liliopsida","Monocot","Angiosperm","Magnoliophyta","Plantae","Annual","Griffith","Ecology",2010,"10.1890/08-1446.1",NA,3,2004,2006,"3",1,"Yes","Poaceae","No","Intershrub",37,36,44,"N",118,50,14,"W",2175,"USA","N America","DES","A","Seasonal","Unmanipulated","W",2005,NA,4,2005,NA,4,"Divided","Seed to plant season",5,0.145517241
